시설물라벨명칭,시설물종류명,시설물용도분류명,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C241037_우장산동(화곡동) 77-5(고정1) 우현로방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-25 00:31:00,,,,,
C241037_우장산동(화곡동) 77-5(고정2) 화곡로43가길 75방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-25 00:31:00,,,,,
C141035_공항동 60-142(고정2) (2시 송정로연결),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C231021_염창동 276(고정1)가람온누리약국방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-06 12:31:00,,,,,
C251085_화곡1동 927-7(고정1) 지석 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C291040_화곡6동 42-53(고정2) 까치산로 18라길 5-54 강서 타워 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C281034_화곡4동 827-9(고정2) 화곡 청소년수련관 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C231021_염창동 276(고정2)염창교회방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-06 12:31:00,,,,,
C231020_염창동 57(고정1)신동아아파트1동방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-29 00:31:00,,,,,
C141035_공항동 60-142(고정1) (6시 흰돌주택),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C191021_발산1동(내발산동) 711-1(고정1) (8시 발산초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C301038_화곡8동 887-11(고정2) 삼익 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-17 00:31:00,,,,,
C291030_화곡6동 984-9(고정1) 화곡로 대로 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C291035_화곡6동 42-79(고정2)  까치산로 18라길 10-3 승석힐타운 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C151020_등촌동645-11(어울림프라자1) (10시 코오롱오투빌 301동 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C281025_화곡4동 470-10(고정1) 진흥아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C191018_발산1동(내발산동) 696-11(고정1) (3시 태일아파트),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C251069_화곡1동 359-40(고정1) 월정로28가길 19-20방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-12-22 00:31:00,,,,,
C141032_공항동 679-2(고정1) (12시 방화대로5라길24방향),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C201034_방화1동 184-19(고정1) (11시 방화대로34길 34방향 막힌길),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C231018_염창동 240-51(고정1)염창금호아파트방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-22 00:31:00,,,,,
C241036_우장산동(화곡동) 1054(고정1) 강서로34길 17방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-25 00:31:00,,,,,
C201035_방화1동 201-1(고정2) (12시 마곡 한솔 솔파크아파트),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C131002_가양3동 1482(가양역4번출구)(고정1) (7시 가양역4번출구),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-07-30 00:31:00,,,,,
C281030_화곡4동 821-20(고정1) 능골 어린이공원 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C241036_우장산동(화곡동) 1054(고정2) 강서로36길 15방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-25 00:31:00,,,,,
C291033_화곡6동 1096-17(고정2) 우장산로 15길 11 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C281029_화곡4동 824-3(고정2) 종달새 공원 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C281031_화곡4동 504-68(고정2) 봉제산 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C251082_화곡1동 367-153(고정2) 진민 그린 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C291035_화곡6동 42-79(고정1) 까치산로 18라길 35 롯데빌라 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C251072_화곡1동 352-37(고정1) 가로공원로 73가길 67-24 우성하이츠 빌라 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C131002_가양3동 1482(가양역4번출구)(고정3) (1시 올림픽대로),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-07-30 00:31:00,,,,,
C141033_공항동 14-101(고정2) (9시 공항동 14-70 방향),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C281030_화곡4동 821-20(고정2) 곰달래로49가길 10 광명하이츠 6차 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C291033_화곡6동 1096-17(고정3) 화곡로 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C291032_화곡6동 960-4(고정3) 까치산로 20길 24 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C131002_가양3동 1482(가양역4번출구)(고정2) (4시 경서중학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-07-30 00:31:00,,,,,
"C281025_화곡4동 470-10(고정2) 명지아파트, 능골공원 방향",CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C281027_화곡4동 464-6(고정2) 예다움 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-10-15 14:43:00,,,,,
C241034_우장산동(내발산동) 651-6(고정1)내발산동문화센터방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-11-25 00:31:00,,,,,
C251077_화곡1동 354-120(고정1) 복지아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C251079_화곡1동 1088-2(고정1) 화곡 보람 더하임 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C201036_방화1동 189-22(고정2) (8시 도레미어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C201033_방화1동 251-16(고정2) (9시 방화1동 249-10 방향),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-24 12:31:00,2019-08-14 18:07:00,,,,,
C141017(A4041)_공항동 14-258,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C251032(A3046)_화곡1동 381-12,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
S152002(A3034)_등촌1동 635-4 (백석초등학교부근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C281014(A4025)_화곡4동 798-17,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C151009(A4004)_등촌1동 656-37,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C281013(A4024)_화곡4동 504-182,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
P303002_화곡8동 341-24_배다리공원 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C261014(A4020)_화곡2동 834-6,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C231005(A4001)_염창동 266-14,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C301014(A4029)_화곡8동 409-249,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C311021(A4009)_화곡본동 55-70,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C161011(A4005)_등촌2동 366-81,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C201011(A4043)_방화1동 578-10,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181002(A8029)_마곡동 429 벽산아파트 101동 (양천로47길118),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2020-04-11 12:31:00,,,,,
C261013(A4019)_화곡2동 836-14 (구833-1 수정),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
S192004(A3028)_내발산동 408(발산초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C311039_화곡본동 29-90,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C281012(A4023)_화곡4동 807-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C251036(A4015)_화곡1동 372-55,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C251038_화곡1동 934-5 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C301015(A4030)_화곡8동 155-18,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C251025(A3039)_화곡1동 366-71,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
S202003(A3030)_방화1동 501(개화초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
S232006(A5021)_(스쿨존)염창동 299(염동초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C201010(A4042)_방화1동 451-15,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2020-07-30 00:31:00,,,,,
C311023_화곡본동 46-306  - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C281011(A4022)_화곡4동 803-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C211012(A4046)_방화2동 557-17,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
(노후교체예정)I116001_가양동 97-8 (CJ한길자동차 매매단지),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I216002_국기계양대(공사중),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I216005_방화2동 666 (행사전용주차장)(공사중),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I306003_화곡8동 340-53 (까치산역 4번출구),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2020-03-11 00:31:00,,,,,
I176001_등촌3동 14-18 (홈플러스 등촌자동차 매매단지),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I146002_국내선1층,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-07-23 00:31:00,,,,,
"I246001_내발산동 677-11 (강서농협, 미즈메디병원)",CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I216003_국제선2층(공사중),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186001(IPC02)_마곡동 731-197(신방화역 4번출구),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186006(IPC05)_마곡동 730-546(공항동 반야정사 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186003(IPC01)_마곡동 731-226(엠벨리 301동 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
"I186005(IPC04)_마곡동 730-427(엠벨리10단지,13단지 힐스테이트 사이)",CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186009(IPC09)_마곡동 721-8(엠벨리 14단지 인근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186002(IPC07)_마곡동 361-6(엠벨리 712동 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186007(IPC06)_마곡동 268-2(마곡나루역 캐슬파크 오피스텔 인근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186008(IPC08)_마곡동 727-824(공항철도 마곡역 예정부지 인근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186013(IPC13)_마곡동 727-76(대방디엠시티 인근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
I186004(IPC03)_마곡동 730-263(강서세무서 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181035(SC127)-마곡중앙로 단지 건너편,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181013(SC120) - 방화대로34길 12 서울마곡유치원 앞 공원,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181032(SC134) - 마곡중앙5로 마곡나루역 입구,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181015(SC103) - 공항대로 10-2단지 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181038(SC107) - 마곡서1로 111-15단지 건너편,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181075(SC226) - 마곡중앙8로1길 문화공원3호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181076(SC227) - 마곡중앙8로7길 연결녹지19호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181027(SC118) - 마곡서1로와 마곡중앙3로 교차 사거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181009(SC204) - 공항대로 마곡역 건너 연결녹지22호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181039(SC117) - 마곡서1로와 공항대로 교차 사거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181049(SC221) - 마곡동 727-1181(공항대로 발산역 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181007(SC129) - 마곡동 727-709 마곡역 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181024(SC125) - 마곡서1로 140-24,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181012(SC112)-방화대로34길 55 앞 2단지 건너편,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181014(SC136) - 마곡중앙로 국제업무단지 C3 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181026(SC106) - 마곡서1로 8단지 공원부지앞 삼거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181016(SC203) - 공항대로 국제업무단지 C9 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181057(SC113) - 마곡서1로 근린공원3호 하단부,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181059(SC201) - 마곡중앙로 어린이공원2호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181008(SC140) - 마곡중앙5로1길 연구단지D2 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181028(SC130) - 마곡서로와 마곡중앙3로 교차 사거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181040(SC108) - 공항로 연결녹지2호 입구,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181030(SC115) - 마곡중앙1로와 마곡서로 교차 사거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181023(SC123) - 마곡중앙5로와 마곡서로 교차 사거리,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181041(SC141) - 마곡서로 185-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181017(SC205) - 공항대로 연결녹지 29 건너편,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181033(SC133) - 마곡중앙로 광장1호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
P183013(SC공원13) - 방화대로 어린이공원8호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181047(SC220) - 공항대로 이화의료원 부지 건너편,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181029(SC114) - 마곡서로 공진초등학교 남쪽 끝 지점 교차로,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181010(SC301) - 마곡중앙로 연구단지D6 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
P183011(SC공원11) - 마곡중앙3로 어린이공원6호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181020(SC306) - 마곡중앙로 지원시설용지DS3 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181081(SC232) - 마곡동로 연결녹지7호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181048(SC213) - 마곡동 727-1165(마곡동로 업무단지C7 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181078(SC229) - 마곡동로6길 연구단지D18 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181053(SC104) - 마곡중앙1로 연결녹지1호 입구,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181084(SC236) - 마곡중앙로8로 1길 연결녹지 9호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
C181051(SC132) - 마곡중앙로 연결녹지5호 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-23 12:33:00,2019-03-06 10:57:00,,,,,
