"합계",송파구,가락1동,27716,1.34,20684,27876,1.34,20803
"합계",송파구,가락2동,33920,0.96,35333,33204,0.96,34588
"합계",송파구,문정1동,21301,0.56,38038,20868,0.56,37264
"합계",송파구,문정2동,29967,2.20,13621,29547,2.20,13430
"합계",송파구,잠실본동,29628,0.94,31519,29093,0.94,30950
"합계",송파구,잠실4동,22240,1.56,14256,21798,1.56,13973
"합계",송파구,잠실6동,17441,2.79,6251,17366,2.79,6224
"합계",송파구,잠실7동,10191,0.60,16985,9903,0.60,16505
"합계",송파구,잠실2동,36809,2.18,16885,36216,2.18,16613
"합계",송파구,잠실3동,36038,1.49,24187,35497,1.49,23823
"합계",송파구,장지동,33055,1.37,24128,30370,1.37,22168
"합계",송파구,위례동,28296,2.55,11096,30366,2.55,11908
"합계",강동구,소계,440390,24.59,17909,463998,24.59,18869
"합계",강동구,강일동,32127,2.80,11474,35778,2.80,12778
"합계",강동구,상일동,10773,2.65,4065,33345,2.65,12583
"합계",강동구,명일1동,26758,0.61,43866,26377,0.61,43241
"합계",강동구,명일2동,17778,0.97,18328,17555,0.97,18098
"합계",강동구,고덕1동,27079,1.73,15653,26103,1.73,15088
"합계",강동구,고덕2동,19345,2.01,9624,22568,2.01,11228
"합계",강동구,암사2동,14774,1.18,12520,15507,1.18,13142
"합계",강동구,암사3동,18693,2.51,7447,18420,2.51,7339
"합계",강동구,천호1동,28400,0.71,40000,27745,0.71,39077
"합계",강동구,천호3동,27996,0.79,35438,27085,0.79,34285
"합계",강동구,성내1동,20561,0.58,35450,20353,0.58,35091
"합계",강동구,성내2동,25186,0.67,37591,24948,0.67,37236
"합계",강동구,성내3동,23921,0.71,33692,23692,0.71,33369
"합계",강동구,둔촌1동,283,0.92,308,262,0.92,285
"합계",강동구,둔촌2동,27752,0.98,28318,26413,0.98,26952
"합계",강동구,암사1동,36693,1.02,35974,35728,1.02,35027
"합계",강동구,천호2동,35904,1.57,22869,35251,1.57,22453
"합계",강동구,길동,46367,2.17,21367,46868,2.17,21598
