,상권_코드,상권_코드_명,위도,경도,총_유동인구_수,당월_매출_금액
1109,3120120,화곡역,37.54110975325988,126.83880416630872,1730848,31282091619
1110,3120121,까치산역,37.530165049640445,126.84742598554176,3357670,26479478638
1111,3120122,강서구청,37.55257721737214,126.85080932634084,1827386,28781298679
1112,3120169,서초역,37.491466040632055,127.0085938332724,1483586,47138409315
1113,3120170,삼호가든사거리,37.50214277431871,127.01094738816997,1287530,45512310637
1114,3120171,서초3동사거리,37.48268994804575,127.01176991309516,1639770,43762945120
1115,3120014,종로5가역,37.571907724627984,127.00232056437184,874369,65354754191
1116,3120015,종로6가,37.57210575706799,127.00702963068176,407651,5986002212
1117,3120016,동대문역,37.571231452916095,127.01137632245056,942001,11922111984
1118,3120071,성북구청,37.58937694656437,127.01589674974976,535691,7057550052
1119,3120072,성신여대,37.59236801480704,127.01749391828598,2740936,55855065656
1120,3120073,미아사거리,37.60788077539443,127.02913993403487,324522,9314674507
1121,3120074,안암역,37.58584242955645,127.02953893066687,983146,9115680350
1122,3120075,월곡역,37.60316469689532,127.04207074206094,368490,15469739007
1123,3120076,수유역,37.63775846565519,127.0249935589031,4577770,115290653334
1124,3120077,미아역,37.625667032174505,127.02592973155744,1759723,25042546435
1125,3120123,오류동역,37.495238716981696,126.84478309040126,658216,22497394024
1126,3120117,강서농산물도매시장,37.552905609780034,126.82127145971704,10622,117885607191
1127,3120118,마곡역(마곡),37.5599687676393,126.82687963835888,139928,14134481549
1128,3120119,발산역(마곡),37.55992729089928,126.83568513889624,1199787,63050026460
1129,3120184,포이사거리(삼호물산),37.47696053249973,127.04506367970755,1655366,79434122352
1130,3120185,논현역,37.51104318245634,127.02189737579351,2501115,102037197736
1131,3120186,가로수길,37.52077389382865,127.0225789449648,2274531,97959140650
1132,3120011,종로4가,37.57115088685856,126.9975889014172,741214,15831108181
1133,3120012,대학로(혜화역),37.5827467014045,127.00132461165737,3847942,62708080276
1134,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",37.469384734597455,127.04036782735056,711125,35488789410
1135,3120183,양재천카페거리,37.48059219225857,127.0434830155708,421491,26460724358
1136,3120017,동묘앞역(동묘),37.572744764086856,127.01464801900576,844041,22459645631
1137,3120018,중림동,37.55949660361493,126.96766462208775,448920,27305933214
1138,3120019,경찰청앞교차로,37.56266869565678,126.96987034457035,383602,3204626579
1139,3120020,시청역_1번,37.56413842250748,126.97455567383844,67609,17828634311
1140,3120021,시청역_8번,37.561759723268,126.97423957068088,515911,31705157733
1141,3120078,미아사거리역,37.61260150303619,127.03093128253391,1076987,46004829048
1142,3120079,창동역,37.65239246410829,127.04768518990883,428015,38366381249
1143,3120178,신사역,37.515963075171285,127.01955735958384,3309328,143292176335
1144,3120179,양재역,37.48449666006025,127.03403294046716,2537020,79703968418
1145,3120180,양재화물트럭터미널앞,37.463880723466325,127.03679295600678,136008,5535738315
1146,3120022,북창동(시청역_6번),37.56302181255746,126.9776459990034,1168847,75111975936
1147,3120023,서울시청,37.56803140163849,126.97791616374444,597322,45149878340
1148,3120080,마들역,37.665929860375286,127.05746383368468,108995,26511242160
1149,3120126,디지털단지오거리,37.48110615433255,126.88844259150426,233323,3409639124
1150,3120127,구로구청,37.49660576225669,126.89088478047054,643535,25768076597
1151,3120124,개봉동 현대아파트,37.4888917210359,126.85592258479969,1208516,17569466228
1152,3120125,구로역,37.50228754471039,126.87802914643336,719906,155067407854
1153,3120181,교육개발원입구사거리,37.47719715795056,127.038370951405,456904,24540424268
1154,3120172,교대입구교차로,37.48774452227516,127.01257351118738,2012783,31947066338
1155,3120173,교대역(법원.검찰청),37.49370893679033,127.0147795736092,4442724,120076231545
1156,3120174,논현역 5번,37.51060254660174,127.01664914657664,323625,5821377389
1157,3120024,회현역,37.55733676970219,126.97899449435096,813494,12087955040
1158,3120025,롯데백화점(시청광장 지하쇼핑센터),37.56500454898951,126.98073543386651,125550,24882840744
1159,3120084,공릉역,37.62567393004453,127.07364315857276,551827,15638830155
1160,3120085,은행사거리,37.65022373485968,127.0768289378521,428807,38770638433
1161,3120086,태릉입구역,37.61913962220151,127.077012153305,426943,11015223867
1162,3120087,응암역,37.59869132855268,126.91588620727671,749381,11731311801
1163,3120133,서울시흥동우체국(홈플러스시흥점),37.45251953006894,126.90132391118352,149206,8456861300
1164,3120134,구로전화국,37.47993162827735,126.9054145419079,733012,43734690221
1165,3120135,양평역,37.52540900747815,126.88889704279724,431395,2035042194
1166,3120026,을지로입구역,37.56741061226831,126.98339481342217,894266,47955748847
1167,3120027,명동역(명동재미로),37.55977021816384,126.98379263879173,726612,39607172292
1168,3120028,명동(명동거리),37.562788544700496,126.98370143738256,2031474,118130581215
1169,3120088,구산역,37.61193669331817,126.91703785789753,519589,32372162929
1170,3120089,구파발역,37.63726438501466,126.91840326151332,260682,5817236220
1171,3120090,연신내역,37.619066940896616,126.92207043712688,1950539,39562306135
1172,3120136,영등포구청역,37.5253946047632,126.89281128917447,1845621,33048191873
1173,3120081,노원역,37.65546707370536,127.0621814211148,4932713,137683004170
1174,3120082,상계백병원,37.64794381105241,127.06228846200544,181735,9859139128
1175,3120083,등나무근린공원,37.63992279532918,127.06642859452448,259219,53003296177
1176,3120128,신도림역,37.50819222492761,126.89038157947542,585981,32690556044
1177,3120129,구로디지털단지,37.484040578030346,126.89515431983698,693954,104813775621
1178,3120130,구로디지털단지역,37.48321674132804,126.9010574261167,1523162,54890061870
1179,3120131,가산디지털단지,37.47710029831844,126.88288623812603,1194191,793850471962
1180,3120132,독산동,37.47074055878144,126.89389548521773,1000658,36645266771
1181,3120030,중부경찰서(영화인의거리),37.5627892721598,126.9903114098835,1329603,11905226153
1182,3120091,본서부병원,37.60056062982496,126.92207842001996,813276,21621109718
1183,3120092,불광역,37.60861110244884,126.92944284713955,580973,5939978455
1184,3120093,연희동,37.56685943536896,126.92999160464343,689274,31383225509
1185,3120094,"신촌역(신촌역, 신촌로터리)",37.55652864102824,126.93641829163414,6332375,102247817351
1186,3120140,문래동주민센터,37.51470400084326,126.89765645285536,142281,10233800149
1187,3120141,영등포청과시장교차로,37.52111055496124,126.89814543719618,524897,3691046287
1188,3120142,대림역,37.494062057605184,126.89775247469098,1845967,30620345811
1189,3120143,당산역,37.53475425924634,126.90113646243866,1163211,36513470481
1190,3120031,을지로3가역,37.56623117746982,126.99161264533976,2102140,107452470985
1191,3120032,충무로역,37.56140202648682,126.9949407482638,1851096,51266937027
1192,3120096,"이화여대(이대역, 이대)",37.558423971816815,126.94274332269038,1354170,23653156030
1193,3120144,영중로,37.527089960245775,126.9050608920636,1467831,23342292899
1194,3120145,영등포역(영등포),37.51843182609498,126.90568269638136,4246724,156912944095
1195,3120146,한강성심병원,37.5230039545715,126.91089197114088,515288,7277949912
1196,3120147,보라매역,37.49934180334874,126.92105283479724,985773,13475388297
1197,3120033,을지로4가역,37.56687113657297,126.99670615237726,668857,35300382311
1198,3120095,홍제역,37.58822983459291,126.94474718990185,1257918,28187703391
1199,3120137,문래역(문래로데오거리),37.51789219558914,126.89610240182596,37399,10859966640
1200,3120138,당산2동(영등포우체국),37.529597277291366,126.89731933174514,579357,11175691914
1201,3120139,대림3동사거리,37.50016185253768,126.89773284883364,779240,74843070022
1202,3120029,을지로2가,37.565194494301046,126.98595335644625,221737,5991960698
1203,3120149,여의도역(여의도),37.5226811750762,126.92625456940182,1710748,203120247988
1204,3120150,63빌딩,37.5196884695514,126.93970740059652,65345,25649358216
1205,3120151,보라매공원,37.49122632464742,126.92503035748912,1294736,34740454115
1206,3120152,신대방삼거리역,37.49943591770157,126.92730654329986,754432,35876586790
1207,3120153,노량진역(노량진),37.51400342189709,126.94026621686946,1753799,1233513390745
1208,3120036,장충동족발거리(남소영길),37.56001447161879,127.00550056095275,289241,7907132417
1209,3120037,동대문역사문화공원역,37.56545638813874,127.00737989015032,4114992,97652746835
1210,3120038,약수역,37.554283830627085,127.0100270036947,1051364,39235377831
1211,3120039,신당역,37.56542854209492,127.01572187665212,2230946,34117513252
1212,3120040,용산전자상가(용산역),37.53327570203355,126.96155508063566,1128480,641790934594
1213,3120041,신용산역(용산역),37.52899651132542,126.96333347099194,2223659,46690564909
1214,3120208,청담사거리(청담동명품거리),37.52482993919008,127.04770569306328,1384905,139266458781
1215,3120209,"강남구청(청담역_8번, 강남세무서)",37.51874742762321,127.04951170686684,842737,52354929668
1216,3120210,선릉역,37.50461073634166,127.0493553440996,5247937,135452094129
1217,3120211,도성초등학교,37.50063596235816,127.05246271839206,911331,23991072233
1218,3120212,한티역,37.49742786864852,127.05360263990124,1060659,60058788348
1219,3120213,삼성중앙역,37.51155556604917,127.05374846991916,2202153,36432459958
1220,3120214,영동대교남단교차로,37.52405199944059,127.05479819195304,339190,8206880160
1221,3120215,포스코사거리,37.50682411890163,127.05626720528876,3332195,97749094959
1222,3120216,경기고교사거리(경기고교앞사거리),37.5207534720842,127.05661702641068,203371,7329342127
1223,3120217,대치사거리,37.503038855171134,127.05841315411668,1214182,47614599560
1224,3120218,코엑스,37.51216568743434,127.05911022474436,48353,30851259138
1225,3120219,은마아파트,37.49884807441995,127.06060379417536,1210015,133201793573
1226,3120220,대치역,37.49418899631532,127.06228493383824,499481,64208934731
1227,3120221,봉은사역,37.51446155948791,127.06239226670148,502395,23307587074
1228,3120222,삼성역,37.508667696206736,127.06315654228575,1033567,109920066928
1229,3120223,휘문고교사거리,37.50434150525624,127.06566363237532,313327,44461604304
1230,3120224,수서역,37.487781357677065,127.1030304624676,248811,50537279023
1231,3120225,잠실새내역(신천),37.51048475437836,127.0825782728224,2830743,154243699378
1232,3120226,석촌고분역,37.5033197760243,127.09704648858848,703885,34900350106
1233,3120227,잠실역,37.51398412500384,127.10126801274058,1144166,309302469367
1234,3120228,석촌역(석촌호수),37.50602362134798,127.1065389661683,2056873,37045050345
1235,3120034,중구청(퇴계로4가),37.56354649140835,126.9980984817572,741382,6186588469
1236,3120035,퇴계로5가,37.56342936113658,127.00194678943872,634783,2388436741
1237,3120097,충정로역,37.56048635571712,126.9630803648694,533969,3406076441
1238,3120098,DMC(디지털미디어시티),37.57990219166072,126.8898010489625,511896,45437269177
1239,3120099,월드컵경기장역(월드컵경기장),37.56916939533485,126.89763857339756,8585,2685461249
1240,3120148,국회의사당역(국회의사당),37.528552135513465,126.92073922815948,448768,81102640692
1241,3120232,송파나루역,37.51012711047405,127.11204169365998,395639,13148923563
1242,3120233,몽촌토성역,37.51596426713219,127.11345302908572,888111,20741608241
1243,3120234,가락시장역,37.494695372813744,127.11872437303792,1917666,40235755513
1244,3120235,문정역,37.48551288001509,127.1199422787168,468703,58101982299
1245,3120236,장지역(가든파이브),37.47804006486016,127.1232994165398,200052,69056948995
1246,3120237,경찰병원역,37.49717102650773,127.12080906154488,2562976,27267691702
1247,3120238,방이역,37.509239712678266,127.1253978901468,302205,14753659303
1248,3120239,오금역,37.50177860016498,127.12614312912416,1209379,8627948730
1249,3120240,개롱역,37.49604787721762,127.13460345002984,1570873,26300421408
1250,3120241,거여역,37.49283633341059,127.1455437075945,615603,25637791829
1251,3120242,강동구청역,37.52923581309821,127.12268220880004,1691274,21380476824
1252,3120246,길동역,37.53647161403156,127.13829670196402,4239011,55082013759
1253,3120247,굽은다리역,37.545818808928665,127.14264794652551,665403,21648247466
1254,3120248,명일역,37.55124972345866,127.1443784336575,1504304,46266850984
1255,3120249,고덕역,37.553416674247536,127.15499797751728,525785,74123609755
1256,3120187,신논현역,37.50502379497899,127.02527722374786,3667490,131925087975
1257,3120188,압구정역,37.52546693782541,127.02807838256533,2141469,143360004254
1258,3120189,강남역,37.497571920870165,127.02775129423334,7671468,410265943010
1259,3120243,천호역,37.53952339599033,127.12444156010652,1534890,82531118541
1260,3120244,암사역,37.55137688969368,127.12785627932668,715128,29507479338
1261,3120245,둔촌역,37.52633926481791,127.13491805500612,1272499,44565792940
1262,3120229,방이동먹자골목,37.51438248056646,127.10923158441152,1773563,70187641925
1263,3120230,송파사거리(송파역),37.50111869275051,127.11030924458171,637369,21622195627
1264,3120231,가락시장,37.49354890241444,127.11173422450942,31303,457345964473
1265,3120199,경복아파트교차로,37.50799337531318,127.03900876827588,535752,14400147249
1266,3120200,학동사거리,37.523085143438166,127.03914106133053,1299827,123908627956
1267,3120201,도곡1동,37.49256784501679,127.03992798739,1019117,22695757542
1268,3120202,압구정로데오역(압구정로데오),37.52676990789109,127.04013853060528,2047120,129235735665
1269,3120203,강남구청역,37.51624600772093,127.04068715258764,1780670,59191613154
1270,3120204,르네상스호텔사거리,37.50309058777553,127.04281749442562,2073192,16618778982
1271,3120205,매봉역,37.48435825746537,127.04389223582504,576438,31527687718
1272,3120206,개나리아파트,37.49725157451181,127.04415987749276,1164082,14738533337
1273,3120207,선정릉역,37.511468934172726,127.04549160322158,1954225,34159444723
1274,3120190,강남을지병원,37.52000681926828,127.02825732811267,1453630,64793611373
1275,3120191,학동역,37.51355518491261,127.03007596762794,2317805,54920714595
1276,3120192,뱅뱅사거리,37.4902548060724,127.03149136697972,2277907,71017804059
1277,3120193,도산공원교차로,37.521564162466845,127.03357465676804,764117,55157719497
1278,3120194,언주역(차병원),37.507400250733085,127.03403202540474,1872966,53569601704
1279,3120195,성수대교남단,37.52767270324715,127.03445981915029,820281,81861106792
1280,3120196,서울세관,37.51532870256816,127.03534773317884,842679,13301865512
1281,3120197,역삼역,37.50039886956355,127.03595138126002,4865237,152614528097
1282,3120198,구역삼세무서,37.49553304713569,127.03720426859348,2218656,27130245169
1283,3130293,봉천중앙시장,37.48429456646199,126.95446834536884,118866,1352734002
1284,3130294,관악중부시장,37.48443937758362,126.95618686302696,373951,7954649812
1285,3130295,인헌시장(원당종합시장),37.47437829187288,126.96584729199397,251662,16056990981
1286,3130296,남부종합시장,37.49477208354063,126.98489227985216,33286,15253062
1287,3130301,양재시장,37.4841077780028,127.03873629540766,56407,1556907863
1288,3130302,강남시장(강남구 강남시장),37.51878302511837,127.02067796334784,50805,1999742250
1289,3130303,영동전통시장,37.50919567758982,127.02418152660437,373874,31535087313
1290,3130304,신사상가,37.53232348423996,127.02839774032894,20556,385873849
1291,3130305,논현종합시장,37.50989593863793,127.03436116161208,31538,18149279
1292,3130306,강남언주로,37.50486553531749,127.0429089856514,261984,5140901730
1293,3130307,도곡시장,37.49800535436077,127.05171450644164,88363,3209801039
1294,3130308,청담삼익시장,37.522356791479325,127.05757978634368,20881,2036394576
1295,3130314,풍납시장,37.53741056029039,127.1200819268998,1486614,8292179376
1296,3130315,문정동 로데오거리 상점가(문정동 로데오거리),37.48995147671527,127.12321722571214,628943,15549435852
1297,3130316,마천시장,37.49824521772415,127.15046217507246,81997,4426357858
1298,3130317,마천중앙시장,37.49804614532688,127.1511289864303,636978,8544640247
1299,3130318,로데오거리상점가,37.53917824570736,127.12704340647122,505079,36772786611
1300,3130319,성내전통시장,37.53365462601447,127.12749791159769,663260,3752897974
1301,3130320,암사종합시장,37.55089800730779,127.12910029175102,198330,16030391655
1302,3130321,장신구 특화거리 상점가,37.527769269644594,127.12917355272526,211285,601478836
1303,3130322,고분다리전통시장,37.54230694723064,127.13319294571788,154049,2119006740
1304,3130323,둔촌역전통시장,37.527808641751314,127.13426453864876,281328,13359145947
1305,3130215,대원종합시장,37.54453929578597,126.83643180620231,49335,27477540
1306,3130310,강남개포시장,37.48889716485464,127.06759496436574,245066,13781720800
1307,3130311,새마을시장,37.50894216638436,127.08521187520329,1096962,30540218258
1308,3130312,석촌시장,37.50037385552647,127.10705115305088,277703,18262060235
1309,3130313,방이시장,37.51106079756516,127.11552676175948,1106957,18157100086
1310,3130324,길동복조리시장,37.53901513097588,127.14358543114432,499142,7710229960
1311,3130325,명일전통시장,37.54921234914935,127.1452911308686,329425,3109701388
1312,3130326,고덕 골목형상점가,37.557757026392,127.1698783903421,102589,16541944220
1313,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",37.56890689674102,127.0112514558032,60185,18382648385
1314,3130289,봉일시장,37.48592712264514,126.93841164295765,60752,207128467
1315,3130290,영림시장,37.481676706099286,126.94308459174644,452249,23812014376
1316,3130291,봉천제일종합시장,37.48120882210982,126.94443037587531,25077,87334855
1317,3130292,봉천현대시장,37.48653478158153,126.94659736185348,110426,1730138887
1318,3130131,동북프라자,37.6201993281022,127.01918818191712,60872,3927289227
1319,3130132,삼양골목시장(삼양시장),37.625127754363305,127.01903085822748,174843,4828902164
1320,3130133,우이골목시장(우이시장),37.64641790449734,127.0198407987359,325437,5103429205
1321,3130134,"솔샘시장(미아6,7동골목시장)",37.619424392767016,127.0197090259674,82762,4769401770
1322,3130223,고척근린시장,37.50212891474886,126.84982407297842,239279,12416822166
1323,3130224,개봉프라자(고척근린시장),37.50202245488335,126.85113616002786,7982,134306590
1324,3130225,개봉중앙시장,37.49142203486424,126.85468518986028,456651,10967479637
1325,3130226,고척프라자,37.503748544305466,126.86284939392692,30190,779979529
1326,3130227,고척골목시장상점가(그라운드 고척),37.503317096793424,126.86374363001968,79194,5182851499
1327,3130228,구로시장,37.4889420888459,126.8854797371537,903906,1688335120
1328,3130053,백학시장,37.564148546707614,127.01960390526172,635515,16997893322
1329,3130054,황학동주방가구거리상점가,37.56874345227644,127.02062385070204,1352486,4321454803
1330,3130055,"황학시장(서울중앙시장, 신중앙시장)",37.5672927143432,127.02138183226494,1009918,4845036073
1331,3130056,용산용문시장,37.53643776809258,126.96020703642986,492134,23574623299
1332,3130057,만리시장,37.55130537483099,126.96367336291168,15682,3769749715
1333,3130135,수유중앙골목시장(수유중앙시장),37.64066938738547,127.02121023022544,255965,2332767599
1334,3130136,수유재래시장,37.63181261828581,127.02167219794876,115545,12000000
1335,3130137,"수유전통시장(수유시장, 수유골목시장)",37.631163727607486,127.022634958173,201076,38923993559
1336,3130138,수유프라자,37.63172215476082,127.02357542562036,24559,40331990
1337,3130139,강북종합전통시장(강북종합골목시장),37.64202882933861,127.02638863579224,604927,11306425155
1338,3130229,남구로시장,37.4900783818487,126.88654090369847,716143,25630668521
1339,3130230,가리봉시장,37.48164748209712,126.88921060762578,125537,1459647128
1340,3130231,독산동 우시장,37.46670637228808,126.89653500499368,187542,155750106204
1341,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),37.46925041721309,126.90025062119813,152534,4001629946
1342,3130058,이촌종합시장,37.52061117520384,126.97476276716448,127776,5650809760
1343,3130059,후암시장,37.55011025033981,126.97626923912604,163569,5899503186
1344,3130060,신흥시장,37.54526431941475,126.9850857805084,410339,1354610359
1345,3130061,이태원시장,37.53387614753999,126.98943265355702,82316,3265823852
1346,3130063,신금호역 골목형상점가,37.55379600299772,127.02012177910736,131460,3279355960
1347,3130064,금남시장,37.54854279302089,127.0222930948986,444180,4438904774
1348,3130065,무학봉상점가,37.56179460093203,127.0306273084275,999614,4732155288
1349,3130216,화곡중앙시장,37.534559954145735,126.83914637585303,245897,5988667159
1350,3130217,화곡본동시장,37.543360059919365,126.84387997962436,205448,9432905503
1351,3130218,신월중앙시장,37.558857800858505,126.84432299958704,62535,1002869828
1352,3130219,까치산시장,37.53265146796576,126.84716070133187,719101,18226469784
1353,3130220,등마루시장,37.55682255589751,126.85949272936686,42031,386790798
1354,3130221,"남부골목시장(남부화곡시장, 남부시장)",37.53307374754431,126.86077051500727,555832,19795198727
1355,3130222,오류시장,37.49655210626219,126.84320850019292,302268,3196681844
1356,3130049,신당 미래유산 먹거리 골목형상점가,37.56283378990038,127.01481585512614,159186,2337784938
1357,3130050,청평화시장,37.56928489112658,127.01505484086675,59362,1376985494
1358,3130051,동화동 골목형상점가,37.56240094950935,127.01746427209716,1478996,4820711447
1359,3130052,서울중앙시장(신중앙시장),37.566941725252974,127.01905000259286,1651026,34456048321
1360,3130235,대명여울빛거리시장(대명시장),37.45356538993804,126.90214758052596,219936,20697921899
1361,3130236,비단길현대시장(현대시장),37.45709793372706,126.9028437327672,496074,26140198673
1362,3130238,은행나무시장,37.451724454031016,126.90986903036932,397236,5986763714
1363,3130066,행당시장상점가,37.56119020691093,127.0333094753789,836617,21228892055
1364,3130067,왕십리도선동상점가,37.5642352927381,127.03429555496496,1295121,22419029488
1365,3130144,백운시장,37.65555450710689,127.0156162024436,71699,16773257
1366,3130145,쌍문역둘리상점가,37.64610882162695,127.03228223922852,174198,3126736883
1367,3130146,쌍문시장(쌍문역골목시장),37.6482621596876,127.0323284968481,1536389,16439132782
1368,3130147,쌍문역동측상점가,37.64680180347365,127.0350020228868,490625,9144433850
1369,3130240,영등포유통상가,37.52260270590927,126.89415014284982,31250,5552554393
1370,3130241,선유도역 골목형상점가,37.53567755719719,126.89563647290072,273516,9202399867
1371,3130242,대림중앙 골목형상점가,37.48871969659592,126.89846080667904,294353,4432035658
1372,3130070,뚝섬역상점가,37.548444588661376,127.04910132457827,453768,17240847653
1373,3130148,방학동도깨비시장,37.665172753982645,127.03525999517794,255710,16600238551
1374,3130149,창동신창시장,37.6397193964298,127.03719674055571,707789,8259357288
1375,3130245,영일시장,37.51744565457258,126.900706837934,299998,41948590713
1376,3130246,영등포청과시장(조광시장),37.521662703518885,126.90113111439317,1510407,106178279952
1377,3130243,도림시장,37.50981227774156,126.89850010439058,54889,27000000
1378,3130244,대림중앙시장,37.49099108342661,126.89945280078445,345990,9972499642
1379,3130068,마장축산물시장,37.570567751413,127.0392451335414,930956,6018955294
1380,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",37.55958418644961,127.04049566562402,634767,11978957484
1381,3130140,숭인시장,37.61344884863804,127.02930067226455,50946,4848924921
1382,3130141,강북북부골목시장,37.635739123584685,127.0298758979746,225942,1059207696
1383,3130143,방천골목시장,37.612745064870296,127.03312858849053,275141,2032265178
1384,3130233,남문시장,37.47390029908397,126.90104709862251,162394,6743630348
1385,3130151,신도봉시장,37.670270229972296,127.04162120121192,43002,1694639159
1386,3130152,오!도봉거리 상점가,37.673007609322525,127.04593009301792,105928,400762227
1387,3130153,창동역상점가,37.65291437249457,127.04929468332354,199384,10335207007
1388,3130154,상계주공1단지(가)상가,37.6469091307803,127.05947746098052,11942,529990167
1389,3130274,사당1동먹자골목상점가(사당1동먹자골목),37.47827399506724,126.98058813497984,837352,17621588235
1390,3130275,강남골목시장,37.482850494037365,126.9049133821319,445280,4184019727
1391,3130276,신림중앙시장(조원동 펭귄시장),37.48332423205892,126.91162880976654,122441,196917346
1392,3130277,조원동 펭귄시장(신림중앙시장),37.48263009153749,126.91114345468044,193807,688393435
1393,3130278,미성동 도깨비시장 골목형상점가,37.47438964512814,126.916330946526,279305,1938659257
1394,3130279,관악신사시장,37.48609406886688,126.91678147647733,597654,6574600913
1395,3130077,조양시장,37.538902936108,127.06749298622408,58924,477949
1396,3130078,화양제일골목시장,37.54327199835248,127.0688547838515,229670,2726572316
1397,3130079,한아름시장,37.54327143360821,127.0698166002319,108693,788123888
1398,3130081,자양골목전통시장(자양골목시장),37.53426421195864,127.0796628112492,744213,7743138378
1399,3130082,면곡골목시장,37.5710869023865,127.08126413340774,73849,525123898
1400,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",37.56381589690654,127.08122227894688,262343,19989239957
1401,3130157,상계중앙시장,37.65957999556309,127.07031070024247,953686,9470077100
1402,3130159,공릉동 도깨비시장,37.62232979846501,127.07596198989836,645465,11811651587
1403,3130160,수일시장,37.58315058044456,126.89508341223478,23409,816237368
1404,3130161,증산종합시장,37.58169056142214,126.90525199100244,17580,498825808
1405,3130162,증산골목시장,37.58860620736623,126.91174225478473,84680,14393647
1406,3130255,영등포전통시장,37.52106473916393,126.90820198877576,668625,14139571363
1407,3130256,신동시장,37.50610850301707,126.90875186977344,128950,298326551
1408,3130257,영등포시장기계공구상가,37.51948040312949,126.91005908096288,175031,2193324091
1409,3130258,영진시장A동,37.50039246083891,126.91595136136633,38514,3804492525
1410,3130259,대신시장,37.51121463046072,126.91751140828904,32672,38588502
1411,3130260,신대방1동골목상권,37.4902598990672,126.90887291955045,137291,5764286504
1412,3130261,성대전통시장(성대시장),37.499122816445855,126.93106137758036,272890,24605155857
1413,3130084,신성시장(신성골목시장),37.55799920934066,127.08853852877328,275937,3290488020
1414,3130086,서울약령시장,37.58210104091711,127.0375190174434,1468139,54580763932
1415,3130087,경동광성상가(경동시장),37.58128966613407,127.03900169348186,106674,89154196677
1416,3130088,경동시장,37.57903714829214,127.03910240665606,58335,101582897106
1417,3130089,청량리수산시장,37.578054537123,127.04066415712856,93829,39915819036
1418,3130090,청량리종합시장,37.579676353298325,127.04058579213896,375391,178905965332
1419,3130163,응암오거리상점가,37.58900558868736,126.9157725618011,434309,12013409136
1420,3130247,우리시장,37.49675301431536,126.90488444933716,215261,3521710042
1421,3130248,영등포역지하도상점가,37.51430435395736,126.90459071258276,121150,44343704096
1422,3130249,동남상가,37.52059420359231,126.90564603838432,51650,910929658
1423,3130250,삼구시장(로타리상가),37.520089633552665,126.90563536175544,56534,404607501
1424,3130253,영신상가(제일상가),37.51987418422696,126.90663108529256,55522,1295250417
1425,3130254,남서울상가,37.52031591618609,126.90693595950704,48940,14233665
1426,3130071,성수역 골목형상점가,37.54644268403656,127.05300402225484,52705,5135452265
1427,3130072,성동용답상가시장,37.56397605579394,127.05309567240342,873035,20608342904
1428,3130073,뚝도시장,37.53821587578757,127.05450305757522,493013,11716521686
1429,3130074,영동교골목시장,37.53816614249563,127.06384898175952,369519,1100055215
1430,3130075,노룬산시장(노룬산골목시장),37.53667899370262,127.06476418803784,160623,311586644
1431,3130076,능동로골목시장,37.535164102322085,127.06693521742868,243380,2607453838
1432,3130150,창동골목시장,37.638565494331445,127.03917890321948,250844,5436015191
1433,3130269,강남시장(동작구 강남시장),37.49693528398814,126.95339767295978,44533,280638070
1434,3130270,흑석시장,37.50686772796046,126.96288058702297,76220,758908435
1435,3130271,남성역골목시장,37.48347120159544,126.97245743842454,590364,14698471612
1436,3130272,사당시장,37.48301228623615,126.97515983670225,32357,164213967
1437,3130273,남성사계시장(남성시장),37.488221108027055,126.98044987510085,940933,30371171159
1438,3130091,청량종합도매시장,37.58216306814205,127.04066639168124,562850,19967174119
1439,3130092,청량리농수산물시장,37.580766540009925,127.04063166858508,425037,79887425317
1440,3130093,동서시장,37.57987426500721,127.04146894002108,76748,93930385839
1441,3130094,청량리청과물시장,37.57992785188444,127.0427935313661,208949,168769879008
1442,3130095,청량리전통시장,37.58190077942744,127.04347394090428,565516,15334068938
1443,3130096,동부시장,37.56729194291261,127.05259998437822,72590,829434833
1444,3130097,답십리 건축자재시장,37.56791298568368,127.05402664285536,739437,7674138511
1445,3130169,대조시장,37.609483334764015,126.92661064407342,742595,2925577590
1446,3130170,제일시장,37.609998536956034,126.929294303728,86527,13188340441
1447,3130171,불광먹자골목 골목형상점가,37.61042307337391,126.9311060072656,223982,13250348265
1448,3130172,모래내시장(서중시장),37.570057260519455,126.91517132922482,187376,12082579697
1449,3130173,백련시장,37.57696431003544,126.92309922703495,74191,142276379
1450,3130174,연희사러가,37.567129545564846,126.92967441702471,37170,1563771302
1451,3130175,신촌 상인회(신촌상점가),37.556484003099065,126.937187918941,67237,1853406542
1452,3130281,우림시장,37.470211772840585,126.92040521255308,48779,388425013
1453,3130282,난곡 골목형상점가,37.46941008683408,126.92072258435972,88155,129489477
1454,3130283,신원시장,37.48265899049768,126.9270288352229,736382,8130605896
1455,3130284,관악종합시장(신원시장),37.48157840479632,126.92804744253657,70102,137400068
1456,3130100,답십리시장,37.57361430329176,127.0581965518814,246454,4067851809
1457,3130101,답십리현대시장,37.56701891439175,127.05840648298728,500872,2415249570
1458,3130102,이문제일시장,37.6045432183368,127.062410802544,47445,185773159
1459,3130176,유진상가,37.59159866059048,126.94288775918264,20274,6339630955
